path1,path2
280,105308
68038,123486
90802,106284
15436,130168
40589,8269
88873,81302
55283,39774
11355,149395
42098,133725
64188,139948
78289,124888
76827,1215
70823,104273
66473,98310
64995,109310
34429,117964
97712,134844
85579,26059
66780,40699
91773,25143
28066,34857
48501,69247
104104,130867
47682,56254
28670,52528
43013,29934
14059,67792
114732,67533
141649,140410
61683,102265
88633,34657
141773,133386
144911,39712
45809,115029
21851,8434
95245,50245
60762,35610
124091,122907
83797,40683
50649,80476
4842,123859
19295,32406
132392,116591
16641,129254
5721,35603
36871,8198
22636,12275
66161,54398
31516,20867
47359,28931
148310,2590
33674,10272
2773,13872
122200,148572
83869,112947
780,138841
79956,31938
142914,132429
90756,12926
75698,134187
123424,147008
111120,62976
124071,80662
142010,69523
60258,67629
112747,71610
89071,51302
8955,108292
23522,137359
126784,115107
75172,67194
79977,30842
39968,106363
5186,100108
141596,114564
32032,37706
137959,19459
2106,36992
1932,113563
45521,51039
103346,61607
107610,3279
103599,60831
110326,145883
73494,13394
94808,107945
60792,136194
78444,36249
15922,40030
147270,126694
121313,85567
66257,125386
77960,39428
49067,110078
18326,148002
51756,86373
110029,29017
20734,51760
96939,46531
125957,106141
110935,83915
107317,20267
25680,63788
38926,97226
2785,129253
67927,98035
454,5671
42169,140134
105213,113912
148774,107175
30537,60287
32602,14324
31419,22130
101845,59809
119096,138309
49256,52644
147845,73557
3170,83330
74191,48904
112567,76060
81972,20731
125890,30990
74156,121439
54272,87970
137985,130711
107743,31493
76599,935
28394,104787
8147,1281
123793,122401
81968,137440
77412,17379
109891,37983
75102,105928
52023,35882
884,32305
145209,44779
107350,29697
41715,64945
62214,37270
108376,44112
25901,62666
123906,59068
72671,14702
16125,149213
104554,99456
57858,77200
118183,16726
116340,72052
88364,92429
133962,29904
40992,9533
147433,73493
36112,42331
148377,981
88707,12743
17780,97866
2832,6101
33547,66067
123139,132294
69622,2032
11276,147192
102648,93528
53873,43774
94815,108378
135845,6958
46382,14218
30289,131164
37288,67788
112627,58244
48311,75616
15809,22000
1204,52221
123572,91782
119237,121536
30564,60075
90732,50661
82491,133160
61644,89404
146200,86426
145591,25869
25508,145228
70106,29454
122840,94458
70685,109476
69947,90322
25049,21031
71224,122272
122457,131747
44279,104716
59683,107749
55330,135627
111990,101402
63046,136674
124405,50802
81132,26325
118066,883
63212,18633
49168,92634
24039,90497
4321,76461
36857,17572
104290,25509
121998,17884
20048,26905
145006,43566
143188,40394
26488,89020
17553,116631
105838,29407
12263,79385
36916,135335
73475,38004
132326,57146
109767,12621
58590,26198
25099,63971
75712,40532
30017,110256
35717,26228
84710,59490
90332,57430
77015,30454
57752,83598
4571,148860
51141,99307
23357,64583
60629,26604
91487,5372
24383,78912
132465,132713
108898,149007
60387,61360
7812,27717
67713,60415
113567,58109
64728,130907
60653,30954
98796,7917
43956,57366
29421,22199
11554,101102
87547,124029
13988,130304
118392,73490
38507,1667
90181,7607
98593,33613
91203,17341
133544,105697
36216,10596
108865,39177
28742,42763
48568,1834
74836,99119
30945,114022
23221,72753
27791,9257
38871,22245
865,73688
95748,132481
115702,38915
15804,96311
63239,88145
68857,5002
120720,144412
127018,119850
136293,71372
18470,114953
30726,43049
144003,113471
113497,37581
52674,76017
108587,89833
133388,68476
53321,70577
74856,131724
79064,117834
94001,130578
6215,133013
49299,94123
11234,83922
17013,10869
61378,65280
58066,52116
94273,49072
126683,39710
100495,65550
8483,66862
28654,28970
143820,32005
105447,34350
46953,62441
59021,87359
131408,48874
43241,32819
81202,41379
2359,36535
87313,104949
116759,75699
88539,89690
114101,14397
46943,66807
121294,13029
53606,128792
931,6172
85150,86235
84554,127768
68683,139469
1887,129154
34476,19674
4893,73205
123177,92051
124180,79007
48202,80292
125075,29331
80399,91144
142073,21899
144628,24791
63570,99105
130364,4224
20492,132230
40795,74147
112316,111944
127402,63463
8312,64196
119355,84748
87692,145982
8739,122598
72991,48210
73102,86925
79307,19254
82277,82038
29843,5341
57756,4977
117364,144195
111818,7900
67282,100968
39636,32725
61974,147273
146907,629
29581,111897
57502,89079
94821,86085
33060,44765
143629,130674
118022,115805
130005,138163
14310,113109
146753,18706
126206,6262
6651,133525
112910,4994
57567,52867
17054,16784
49276,47971
43614,149040
108212,146175
131968,33603
124783,143296
14072,46710
84355,109731
56944,70962
124302,42298
85188,26371
35306,145495
113851,16259
69856,57355
108755,122418
103139,105289
18928,109446
1398,112397
59564,80988
8030,37929
129863,60898
56838,18476
7585,56833
112589,140165
82731,46958
23126,77037
49206,128417
15869,15420
84435,88270
45763,51450
22423,109827
128492,45027
72154,124698
9701,110716
15055,84152
48963,74292
41722,100759
88276,134618
3665,66242
56169,121754
81571,139297
139120,84862
26111,52507
71393,12716
6952,98813
32868,108227
95562,45171
72374,91849
102269,65191
117616,7946
117710,22427
36639,108342
93051,64798
149835,2642
88631,18687
88497,13360
84773,67090
11863,50669
6682,94480
139177,146466
69674,71016
124584,24375
91602,72414
61200,138373
78584,134080
88706,64398
10573,70590
127494,95026
79840,144996
63385,62579
103987,129643
98015,94787
138166,36951
65842,48620
24516,75975
25020,113930
97071,48962
5122,147408
41437,54421
6055,5309
115493,40948
100761,17110
93002,53832
18486,53637
131710,16743
30079,72073
19566,89830
113712,147913
122334,2890
109288,3788
22937,121855
96121,132970
60520,115194
67486,85100
33562,7907
53272,38328
74747,31612
8307,90988
61903,102871
87673,6100
119211,149827
59909,144925
97879,38862
20245,144890
18305,100016
18785,77378
115192,85698
115825,104165
87305,148016
51995,88447
3748,28621
11928,74061
58624,90091
129234,42831
97013,33862
133514,42727
117183,57312
69893,97430
23800,42395
45089,77643
77627,120967
118525,16696
74373,87285
109134,17776
56370,78800
23298,20947
95728,109822
2066,130450
51920,20385
91945,72643
72799,120666
93282,12495
92942,111620
136790,83961
95433,86628
140413,109104
51823,65177
94780,38513
96928,121860
100128,31283
46825,110767
46228,62326
37169,77788
145259,38571
45423,59706
57216,105274
72151,933
47818,25740
140780,147586
96067,135739
59954,125101
123522,138995
31856,79593
11856,123030
129851,14149
40424,66859
44154,38163
62344,812
11594,136802
107679,29303
55064,6739
51462,80362
125095,79816
11318,29856
121582,134181
71122,145634
55130,147285
61234,123095
141856,9635
117872,46113
52271,64378
141747,78919
57723,65230
24823,146324
51762,41587
4760,126036
4001,114923
134405,65358
73925,10706
79377,49754
14,148940
80676,66992
95113,60818
118411,116636
114719,13116
104287,119462
100139,24294
118621,116937
87226,21103
88821,47967
46792,145137
139698,139256
96045,46120
67857,6794
4268,28003
122815,121580
119865,130338
47605,71656
149051,11999
76610,94639
79247,65292
92204,140657
137827,14598
90065,4373
16035,56938
123787,141044
79613,47740
20962,108164
50368,77938
135080,86541
72267,140941
33277,3093
136412,97955
96413,42457
24,37525
13678,77292
120387,101116
121862,74079
82426,38595
99151,124874
2638,51042
76449,1434
145918,137506
83202,41845
36326,135624
37469,102594
149838,90178
106306,7077
59858,5093
25440,13243
121163,119128
68370,96102
35219,29800
92919,27118
80940,17150
17661,98575
52444,96540
12004,79826
102717,64698
114927,33682
10782,73022
65200,68066
121610,144449
46419,139214
24500,110107
63099,58401
118554,112542
95853,127656
137747,103703
139231,3675
27024,53326
139036,52840
111218,78381
46245,38739
143756,16168
149778,76267
145195,142380
81653,47048
126872,146079
121560,2335
142575,8163
139316,127796
111544,19897
23472,119051
36804,70049
71589,45772
116393,15810
73844,124076
101765,54754
108612,91942
100027,148565
96025,132667
137303,34328
21048,32785
3543,112565
96644,81553
42262,45388
2866,96035
71100,31315
86862,36899
148716,5543
131690,21362
112717,15471
32616,104876
118568,75956
128119,52012
23725,49487
137694,56313
20927,98527
29214,4271
26988,110600
4812,148837
15108,86623
70605,7888
62305,36443
26764,148271
42740,67085
56892,124786
57339,115754
58861,60266
136202,98141
143573,27706
48263,65880
103570,50500
23780,80450
80283,127079
117010,72208
91260,111203
149999,118657
83617,106772
31459,63096
29455,72245
130191,58896
142680,66284
102669,93857
73719,16201
133651,69852
146658,145336
31548,16736
83292,5684
110342,67851
148099,125622
138829,48734
147437,38292
113006,106390
101445,87149
57388,90853
134648,82071
36637,63992
70166,142188
125040,82288
115124,107355
47252,102346
114819,35788
58894,118048
136096,82794
28039,14394
91805,89971
126739,130708
3612,9551
69223,104860
44714,91799
49012,105296
73939,72688
134342,72057
105650,29036
54926,3021
149530,103854
123011,108600
91472,108452
45225,64931
73048,118438
107288,120728
10327,49424
141890,90551
149114,9027
82832,129237
40803,4929
88663,110017
5310,144586
104731,27785
84194,135193
52462,1318
19649,90124
120325,65972
103555,109567
111338,142461
60999,141384
72592,146171
71628,81022
67866,52539
93159,86222
74346,124341
14034,135320
146076,141399
125476,50220
84323,45826
54201,830
26252,67901
100129,139600
46086,122671
119346,113280
140370,140845
88671,142883
32772,52470
117897,145742
107929,122185
75588,61725
31080,95920
77245,103281
62907,92936
107302,21143
106875,54480
39915,107673
133283,91321
5662,132732
15682,109029
36738,128776
39400,8723
53116,47556
6186,117402
93839,48657
96225,96726
19693,72689
141838,61574
2036,134976
96896,4192
139305,61294
78929,34913
20776,51669
120654,112351
89088,135290
96570,113616
18477,49551
70111,14639
28646,13344
135480,50274
72766,116391
102781,127601
107546,108578
3736,4673
2416,147152
31864,23018
50152,147443
19393,50250
9952,90045
108973,102313
78641,3277
2558,80323
59723,131353
75511,46989
93665,89606
6567,115241
106912,145349
146495,37348
13784,119903
65765,26657
48419,8471
83527,57416
32967,55834
61587,133618
91649,105959
102980,141329
68492,98242
52435,112687
67312,122229
132394,81312
135531,135717
112165,69483
59990,61688
38189,141843
107956,124227
115405,91509
41826,30538
32528,26358
61898,49314
32090,119127
128591,127625
39780,142502
88324,48207
6655,128360
73384,73779
138010,34553
112875,120326
78480,113361
96789,98709
74529,126250
70969,75908
73203,7212
81519,4853
78000,111817
37309,58614
129914,83238
27678,62918
29124,105780
63447,53389
120319,48809
1304,3860
130113,100686
127216,21827
74312,146117
35747,75928
131248,62812
146939,83890
21785,9239
140263,113347
138148,28825
24949,74594
2721,127254
36353,12120
52653,113134
51103,72560
1893,141283
6069,15890
105740,128296
96586,148144
77562,81444
45387,95911
105282,137682
606,147007
93093,111936
94705,95441
33527,86825
67005,102925
107562,60754
56030,44788
67480,77208
52524,122769
53476,37774
118033,49605
115760,95285
122673,97563
132886,93696
70993,19815
148086,55719
32172,102414
68178,3961
97620,129015
126220,94503
68382,113559
57129,32795
65406,4252
135149,6056
114021,102422
129243,147055
21222,69790
127170,23578
53097,74399
111762,124275
5448,51059
31201,122036
21952,34035
67699,17783
32994,7774
126428,58709
141494,91367
60725,86888
116510,55929
5661,125992
106277,55146
11184,120158
24829,9259
116432,84999
134675,148673
11610,16996
986,116373
17720,136787
96776,38407
773,112770
134004,24401
76292,104591
77250,75693
1123,83760
141517,69355
13994,11465
37677,55000
23683,128858
83676,38967
20914,69254
32568,92916
13843,48957
905,63725
87024,20076
64928,17332
120981,66151
18733,67660
21936,108521
88188,71742
11285,94187
125205,58234
135494,41258
43054,121733
39255,2
60758,50225
107031,44265
4303,43643
56869,139548
118136,21320
99931,37170
124901,137529
140062,55484
22838,32529
126321,15381
67824,10438
138689,3488
141689,28088
75676,111842
86468,120976
131978,82068
67562,18596
110295,65817
31376,148625
45742,5845
64529,38763
119279,41169
57707,110983
54346,100076
85117,56989
56220,136333
115464,114464
18700,55269
38354,91815
94155,10513
140843,285
51766,123462
65269,137861
10614,80712
51664,134237
86444,2594
126365,42734
120293,138828
112364,52006
21501,49035
10245,95206
77568,10014
149521,4884
90413,25279
60032,46869
24973,81840
40310,54392
98599,89392
22036,124157
93797,112675
126846,19370
115922,22372
52146,147294
75240,148791
123954,2529
94162,78900
90536,149282
137289,135994
23576,111705
24523,140423
650,10779
99755,123993
125705,146297
125307,80080
137532,124968
139076,95524
105817,18487
90831,140803
70883,13211
70963,36605
130167,35532
111134,146872
120431,103145
130535,143678
125570,53324
143584,62383
18952,104831
60867,101934
99259,90107
48931,115051
119195,139025
12128,50512
23939,96858
94019,137728
128161,58287
3553,66800
22182,40184
48988,22082
118295,104530
101436,136762
120869,20307
134869,131679
88716,40325
100508,51729
124889,76921
94062,58899
9998,92215
94996,101167
135359,54100
125278,117800
96489,22496
114787,2211
44576,62367
52198,126315
140687,51109
128712,53966
88043,8176
120888,40070
113718,119144
31394,87411
15771,146069
146684,53969
91498,66014
148289,72511
133040,6353
70597,51793
80090,139419
59595,25657
92834,124669
113872,35830
81165,118942
2983,12527
67529,115744
102078,104576
73697,149882
9667,87519
120716,45173
74518,141951
60079,65584
21253,118287
9781,102462
42009,17253
2248,114769
18824,73982
67759,32709
148726,39532
144876,72676
113972,99890
104143,109815
57392,66672
113440,137807
104816,4843
29475,112593
119654,59019
641,55920
98835,72897
44514,130253
142509,35640
130571,96057
60111,110371
4444,88619
4000,116421
84211,81050
27928,114419
130477,45580
58820,16026
108787,84172
97345,45724
126091,17360
66380,97698
11912,122985
63117,28502
53864,140937
48425,3355
7538,39127
107911,126466
124463,8934
35796,107035
65591,52143
64732,110773
29364,75580
139560,81185
55094,30358
24087,70789
148373,148851
83190,124804
38828,57838
27144,15554
1953,115308
95319,61385
53235,148750
123586,36361
109439,65256
45915,7051
74380,76285
47719,140452
57258,18878
16139,16960
130533,29870
20951,77433
118645,58055
86451,121298
40790,37572
100200,99802
44397,143463
124169,59116
55921,105654
125431,1983
76547,60717
43372,120563
92419,130443
56958,123279
109983,59359
120037,26757
129041,90120
116283,69174
57506,66663
30045,77964
19144,16200
70924,37981
137780,36320
20151,71211
35495,49937
131856,13796
59462,97905
139834,120459
89279,83776
38295,144004
64447,109510
41874,108918
61203,144041
126275,66153
49232,73285
88691,137693
117638,67435
24094,19766
43983,58386
125999,42523
142592,101554
127812,18339
139373,16604
61125,113380
122166,122080
141011,19291
113055,25592
141226,33971
34481,63815
58263,16226
96713,7721
45985,77160
45617,38793
139391,11279
101832,118866
99736,136543
41896,33022
131819,146205
120200,123744
65942,147212
3657,8371
142926,51196
126202,114964
130977,139385
99031,14459
109661,33029
21324,90546
135068,133700
98130,104581
28909,143019
85817,53520
82750,111511
96380,25758
123515,146063
57287,32073
81857,70444
43402,44752
82782,31942
41470,85140
95760,136508
84746,56255
34543,85219
58602,118946
86913,58362
21438,10394
135096,71015
31338,124261
65978,13356
72,23977
58071,91179
45775,60076
13818,111158
113056,44908
60684,9771
124103,115389
136453,44978
145522,121648
1519,92027
71801,23865
89244,127518
90404,106385
67579,32564
5867,86621
29659,64943
148134,113464
53054,10656
135738,116158
17284,87900
89414,9267
142569,97826
113653,7513
147227,84723
44942,111298
12617,120837
94457,61312
38008,4823
133340,51461
34709,128544
144730,125872
32885,18253
138961,62166
68842,119022
46083,53224
103307,134185
35967,47002
86293,39219
18790,44289
30397,45610
60582,18658
131750,119343
5703,88940
20669,8253
111793,73317
36742,21823
50414,126582
98501,146926
108637,131443
87238,28371
16752,77623
2949,119787
44099,64249
27970,69575
133924,115856
122048,66815
56732,110725
29349,13416
102284,47797
102776,58019
144358,76011
133154,120782
89370,69513
142260,86690
71252,135903
70239,11387
11321,138056
66920,21004
63409,73478
84456,107746
18530,77082
36534,38850
143033,93851
19794,58131
40330,116611
51114,16500
95579,143567
81622,51577
21423,17051
106092,49377
25942,103504
143547,49872
141865,139022
125305,77131
72453,113890
60697,18600
83954,93469
111427,77315
128603,54196
72296,28102
26900,73424
131716,142455
70758,40556
22984,116169
149447,139089
145026,125279
65071,79990
145097,35338
75902,80351
58056,51053
49132,145532
958,111727
129949,62601
62278,42882
81821,107443
13851,113462
744,97811
54738,26984
124321,103288
30060,117909
89838,7445
133550,31387
35222,54647
97000,23677
5407,72921
99866,135291
145896,90103
139079,113369
106530,66335
21463,55078
138083,73656
115502,51200
47279,5249
52450,34588
6746,89258
121982,133667
117228,10291
96863,85480
58819,29829
142654,108604
85024,76411
130517,41392
48924,115756
42886,77220
143287,39360
48187,68225
129693,79045
106927,6768
42432,56152
71882,73489
40438,17351
37075,135697
69057,138459
21940,84166
58516,60144
68058,31992
38342,124504
88250,115945
62968,104256
29289,25147
64184,82505
36151,7642
148344,130042
6221,116236
39390,52961
74651,64797
78343,89771
77968,146130
58980,64331
4639,135874
73568,10765
125587,54872
146236,136748
27914,27332
16998,67318
117874,127736
18171,106739
9193,38506
24107,144576
35895,89005
118489,121322
100025,122139
142797,2440
142177,21773
127608,80120
68700,22499
91516,113798
112177,26581
79589,58509
28746,115715
35952,88359
119872,9324
95054,30557
79498,60312
131691,125603
57665,78574
91534,78787
123756,59133
115407,123153
100037,124240
18548,133290
1279,105452
40950,31891
102062,31102
75528,140107
135834,23791
125052,123880
53348,34958
72472,129706
48797,111586
82199,73321
46585,34132
41443,138236
9114,50328
34422,41201
52786,118001
39427,75108
135646,66501
75441,133831
141231,28106
119140,129577
13490,134638
74200,102377
142523,98679
123726,128807
82757,94532
36700,6498
114575,71863
149289,75096
106994,73582
31125,54371
117306,45395
892,128444
84772,922
137483,130144
64936,77454
728,93947
144525,98205
76529,33899
24779,107359
27999,130936
125247,75486
130647,95493
61230,53999
120442,146855
26233,56191
127705,30986
69176,128493
94504,127043
108808,92556
32914,146248
24686,58903
6702,67587
112416,139975
93971,142479
76567,147288
76159,78304
94963,115365
103304,62014
46896,125949
29317,121712
67642,10637
2308,1461
86634,137332
88592,22408
143806,57603
79132,10753
70402,87500
69042,114377
79611,71880
77805,83657
16980,78026
118736,27086
147259,59432
101001,85773
70492,140230
37602,81672
108598,99913
118533,7765
90967,130395
10720,25793
25576,124529
136414,15271
1210,90908
84533,95434
124833,18066
17370,51540
127349,37574
87754,99434
53669,24273
86163,81090
44255,47092
139131,117230
66341,128003
102112,65671
86711,60030
123060,74096
109504,28723
10315,139046
67363,91780
58478,83245
45457,102115
68596,595
77617,13033
62043,61995
36127,49874
84697,84985
21085,56564
136248,113179
130069,8200
71670,117172
134447,129172
20659,42047
98910,13107
125765,130501
114489,123776
59602,138789
80133,125706
146798,67892
123671,95
61930,60443
62155,116354
90219,102380
46087,97069
116545,143481
85119,74132
76042,57073
8452,78567
72381,51013
139859,115419
56137,136469
134880,76044
37735,141593
30504,27077
90954,66398
13646,11843
59794,3169
27404,2194
95656,45789
26893,114340
49656,106773
25384,92830
41210,53694
33280,45097
9312,33758
71554,119283
41844,53371
140069,141408
29051,47899
107883,17581
136972,29672
50310,131135
17114,147657
10147,44167
93179,140224
124605,12303
11431,96871
98180,30038
57496,63115
123919,70599
89191,62059
133898,81674
57873,81883
94288,106387
146503,130964
124119,42873
86390,57699
144815,19961
10264,19877
44846,141232
129801,56948
107429,103196
1910,51578
1936,135516
8282,41779
73756,30758
84540,23286
73030,130314
68652,3094
56643,31237
145370,123147
82805,121495
4832,42515
20673,115712
74153,126356
95631,508
128070,119227
61363,97784
79320,22768
120455,109348
82309,66901
79444,111412
91735,69467
70867,79858
67340,88533
120149,102899
56817,110783
115118,79040
16173,92207
121099,127714
92185,13226
75477,63498
139846,133869
121259,148403
138290,90971
27581,64721
63019,118191
16654,89786
79299,21282
26343,8458
130392,128273
29038,147047
149720,111396
11675,40837
56100,129075
20472,89227
93517,77988
108093,22952
25792,139360
60067,12054
92550,9663
73695,76789
66119,17220
126372,113971
102685,16154
30481,22660
28258,15432
69802,139283
119160,46700
105767,62275
114119,26291
70615,10584
63962,81494
62110,30648
105025,12109
116446,145493
138958,120466
106713,39750
141273,136206
24300,67949
94325,53329
5566,84359
1057,9750
85003,42923
96584,95660
69842,103908
84741,115599
66961,15542
68484,35408
52914,17760
149849,129185
128182,20369
16115,145274
38504,127091
148999,120707
142077,88216
78361,79267
107949,124992
143420,9632
60965,97292
31881,29252
125663,74515
61563,137992
118603,82045
1019,32160
98377,148660
65582,22190
63576,3534
54223,124343
5976,41233
39984,19682
5335,17939
88061,40559
31823,11256
72386,46167
126257,13779
12691,122664
65228,107694
94142,6820
12001,54491
141069,47981
58934,116704
79724,46594
133800,43321
28840,98225
123318,129759
136020,22266
119919,35795
58316,52425
125544,107266
95591,84747
44131,133077
45629,46079
68808,104631
108101,97715
129082,54829
125986,21707
34769,82281
38244,6981
87347,118389
57114,81356
116684,73086
5917,89620
74830,28286
86033,11649
123704,119705
68059,142855
109116,19534
57214,146341
104540,111749
13908,95636
33581,15756
23146,132758
87304,23965
133919,145704
22658,34161
86857,124806
22214,79403
132682,6697
53509,93215
46736,57296
29301,118790
39430,9234
43434,17090
65346,34493
134497,114956
92154,113238
112079,140067
104992,26163
60448,80952
131942,126100
34240,29083
3441,56545
119595,24395
125322,134944
1251,8571
36144,105873
82584,75651
86693,48655
56230,8735
28648,532
68987,88921
72621,65059
17093,78142
100840,17115
32184,130765
53681,141065
119509,24553
69093,126956
100150,91433
119198,41175
103638,103206
103767,12561
21374,136668
57669,92438
122851,4704
140746,130492
111854,110101
122973,91535
85052,2999
132255,89011
104826,115409
112756,66181
47827,38718
14503,58096
125021,95814
82458,147458
62822,79354
24798,126447
72009,15342
121578,118642
14354,100059
57525,26483
106566,48444
98671,21770
106235,107927
106874,23444
134256,3442
61443,90022
28553,81191
1846,16943
142074,100650
87640,62443
29061,21874
54026,44831
32980,95110
19126,126072
8095,65590
59823,1592
87569,145829
78015,148216
96379,110811
32749,88162
106892,27342
31047,89375
77453,102738
60350,123684
101570,125165
144163,86418
54896,56299
98393,83487
27563,1184
21852,71811
75337,114541
143235,17921
123645,132107
119759,93292
67634,18369
20637,132679
138931,87874
64392,71184
117443,132729
23227,42586
30931,136525
139687,117786
9723,12041
67903,90032
66997,137889
111065,114800
114780,68600
69244,112707
34470,120690
4449,128629
125668,138418
125011,123003
11119,30444
91869,71058
480,18098
118903,57060
126065,68384
148884,118361
77571,34854
12708,138341
3367,19825
31396,133081
84411,144031
135649,86872
80246,54953
45950,73110
23130,14410
11629,9529
101285,117332
87875,19816
119788,22721
58868,130828
71671,85374
133043,73782
105598,92355
116574,118319
41729,103524
103567,93096
125170,64837
109792,53593
7866,95356
116577,71481
61696,45861
101148,76440
54946,142761
139907,57423
30381,12776
65525,142015
5433,35542
81108,1157
113675,5978
133938,63620
89435,47826
105418,115420
35459,115390
55225,134881
121552,54999
94721,143999
101011,64642
79616,138563
138782,49228
116548,57712
106549,25230
76886,134103
3785,65466
102863,85001
76638,72289
80454,111289
109666,37483
95147,11636
18018,70707
110841,66244
108963,127546
11027,20233
141084,32220
126236,44607
91969,135596
4851,120170
46124,8467
85642,25424
60555,47903
34324,59568
87819,31017
140438,148952
83139,149531
134448,104401
21556,26014
103969,31842
127640,141299
109981,54795
90076,58146
149846,26203
105833,87259
131163,120418
149069,14611
64810,116036
32470,74641
126340,119217
141554,126579
18170,149513
24209,5556
119263,98701
137308,115339
101906,62683
106421,55042
8788,84242
109834,21883
76718,55502
149938,97497
105092,82471
49909,111772
141204,43916
26379,62103
103169,53494
113445,77543
90243,42389
88420,122531
142137,38660
55657,17971
144570,103954
42426,117325
33117,1570
129503,141501
23832,38259
134539,36231
95300,63977
59473,98618
23592,62882
137489,126676
16150,37396
46722,142106
14054,102188
79952,33141
38625,90491
62445,115262
26031,124011
106718,36046
114273,119822
131907,119479
95869,53434
49365,963
96706,93010
108695,27941
47001,5679
132015,29704
105705,29682
24096,37925
71872,123662
25218,71136
51445,35627
51524,49732
111598,3763
148915,49413
68421,11051
105576,94326
129644,144374
41057,94246
110812,122288
85516,77232
76983,128197
110318,84858
13670,13823
32321,143810
59710,16040
118934,149319
104934,16061
121780,113784
104985,97053
3827,101471
111697,87002
89441,49585
139448,146769
85327,52360
101028,91989
125790,30621
102552,30364
57869,145295
34179,68378
108352,80164
115466,119341
23169,100390
9809,23376
105830,61517
46356,27768
128992,125422
72952,36211
140611,24827
34679,80755
142271,132120
64324,126176
43035,30728
86949,104779
51854,73686
70828,70182
25693,48312
13701,109746
14078,51058
32710,114228
25333,137042
29555,68917
116038,20253
38102,108167
15418,108720
25784,140348
81940,20211
116091,119898
31354,135768
32047,127699
98966,9537
40667,50462
76130,49782
128326,149605
146563,42817
149791,67619
48791,138973
70911,101177
81862,8597
107908,31086
148720,120433
140142,24214
77780,45908
45109,20685
65690,65336
65359,16246
63286,94091
136133,5077
43551,25044
43380,114870
51383,135097
102518,51029
138476,114973
131123,34772
70061,26536
75,25210
117978,25854
107455,55039
102952,105095
73183,144269
148458,130112
16193,75250
69340,65170
49689,28344
106444,3202
32071,123099
88541,21626
84510,93893
116754,100449
43193,82105
89070,20671
79937,77031
24368,9154
32445,141276
90799,12233
142056,97756
149555,78202
20197,135612
36414,129409
15783,99835
131487,1974
104922,137561
128706,124038
62584,107422
130582,87557
111666,47354
105114,86757
138190,84647
12078,73064
31939,71036
149769,75220
16339,48769
67778,30854
145743,59956
37494,50075
135173,3157
115113,72143
110466,49254
74796,106655
107738,57711
129989,141935
144642,24769
87382,20030
141233,89017
26489,130568
9309,109685
23632,24326
24517,130635
121290,12992
29055,33147
53400,47472
126141,26184
87101,37304
103183,70895
83675,110052
75141,60297
57721,49259
21792,140122
138004,48541
60155,126716
23652,7411
32222,113664
111583,116256
147596,38352
120024,70949
66497,77439
131412,10285
99196,21886
121842,2198
7166,24341
56120,104803
89611,63712
80158,54551
12432,39270
121631,3060
108140,65894
138731,128848
86725,48432
63438,66417
120759,42713
54154,117513
120684,134684
9433,76348
70704,26513
99183,23819
129140,143607
20465,105955
3326,49847
104768,94849
50458,90934
149817,1632
105186,39115
67070,2946
43385,127103
35756,142625
72030,126461
142178,32964
4181,107899
1840,58668
124253,6576
47329,65736
58138,105366
87848,18483
104017,89595
111359,107793
113420,125541
36468,78100
113827,40098
89313,93536
72272,53159
18704,190
103548,128317
53720,66310
71231,116766
146198,60760
89164,98863
112018,73036
124895,64643
20100,40319
69173,46757
26636,108571
2851,38071
33229,59028
76086,109605
50362,125635
133222,27345
74385,52054
25294,38318
51262,125031
56486,90879
131198,76079
123116,81779
42272,17129
62980,135223
75052,99510
71348,87253
146554,53689
6862,119110
13831,38002
56274,123321
114862,78631
123746,44645
5820,64544
101713,96448
140097,126945
93237,32478
105929,38758
81609,37035
90816,15619
95229,14492
142456,52004
117271,146417
39006,78572
119334,21534
58254,123804
135830,54298
36771,80800
61924,20990
141978,54797
68323,82297
99620,41250
66650,89509
127207,121345
70714,75988
3369,49361
112684,94751
109056,45506
130982,134439
135866,25235
78594,25287
3282,10756
33945,12990
14693,95717
25984,36345
129720,144594
87204,67641
89416,138018
148138,65353
76931,3010
8727,113825
94313,142665
37513,6868
140565,116931
49830,125754
110708,97919
121227,111186
20612,28886
111868,38225
64115,58748
120941,20916
115481,109899
79718,5887
133170,77349
44367,37023
10578,141461
21187,45532
21949,137692
67809,72415
71335,104403
147275,72914
90849,16185
69018,24747
73151,113571
59548,31618
124920,50501
50110,42576
17234,90050
96818,113725
38777,19783
53954,98873
136122,40071
60322,17851
13296,138988
37720,119688
48278,118737
92705,24899
75035,10141
145512,34004
47850,7273
101917,124521
98957,44783
128979,146001
130379,58591
115858,77473
47814,39330
123833,105467
140968,141407
67024,130096
49776,74316
9347,123646
67900,61272
27822,130289
122380,97112
80380,144107
14111,65425
82626,145178
94623,101058
122479,69788
19662,137096
125729,55124
38031,56834
113442,84945
128983,88214
114917,129875
33213,63615
62329,103432
60896,22466
131376,106867
148058,126474
70244,36020
45192,88233
137919,80447
101674,78558
43017,135416
81439,127137
95862,30518
38602,39075
4057,111614
87026,133580
42241,75783
115266,143484
65185,60918
28864,111426
119493,9856
110068,105975
5700,31952
144365,45669
117694,142352
72244,40278
142597,52036
68282,17901
45480,25137
34450,122755
110375,40091
81534,134454
93553,99445
64711,34193
57178,131567
146121,54849
4428,148536
143753,86120
58663,51349
92254,89394
52883,77068
34880,18940
59207,49678
2680,3721
24394,13833
8607,16447
51828,102596
45519,40801
820,3591
43225,144369
70992,133599
